,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
339,"If you need only one reason to join MCIT, let this be it: to take Dr. Farmer's class on CIT 593 Introduction to Computer Systems.",Ugx3ZQ7LPBXKTI1wLap4AaABAg,http://www.youtube.com/channel/UCcVkSAZLU-vjBWJAFUZgRUQ,Atlantic Pacific,2,0,2020-09-18 22:39:49+00:00,rd1HKwJT6GM,2,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-18
340,"Great video, thanks for this! You mentioned piazza, could we get a link to it if it's open? Thanks!",Ugyr_eo4OfRMSLg62yB4AaABAg,http://www.youtube.com/channel/UCFwTiaqjW-wdI-tSHNqk5oA,The Nomy Channel,2,0,2020-09-18 01:51:15+00:00,rd1HKwJT6GM,2,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-18
341,"Where did you learn the SQL basics? Your strategy looks so smooth. I took many courses from datacamp, but when it comes to Leetcode, even an easy question, I still get stuck and had no idea why I got some answers wrong :( I feel like it is a problem of me not understanding the SQL basics or just know it at a superficial level.",UgyWZtGhwZlsvWtTQvx4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,0,2020-09-16 16:42:44+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-16
342,"Tina, your videos are so helpful! Thank you :)",UgygYquap-AFilYm85l4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,0,2020-09-16 14:56:37+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-16
343,Super helpful! I have Data & Product Analyst interviews soon so I will use your strategy effectively and efficiently as possible to prepare. Thanks so much!,UgzVtmmjkJ22TqYVO0d4AaABAg,http://www.youtube.com/channel/UCW8zljCrXFJhpYib7oGgx9Q,Ryunosuke Furiya,1,0,2020-09-16 08:06:52+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-16
344,"Definitely resonate more with data science. But damn it, it's so much harder to find an opportunity and land a job.",UgwnvlOPyITdQowu4vp4AaABAg,http://www.youtube.com/channel/UCpWxl7u8jlGjZRYhF7BzXWA,Berk Ankaragücü,2,0,2020-09-16 03:58:12+00:00,JUkSeqe1eYQ,2,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-09-16
345,"Hey Tina, love your tips!
What do you think someone should do to break into data science field from computational linguistics background? I took some online courses and I'll try to contribute to open source projects, but I couldn't even land 'data curator' job. It seems like I'm expected to have more experience in 'data' even for an entry level data role.
Maybe it's too competitive these days to transition into data field? I'm just lost 😅",UgwwqP8Fgcd4bcQFOap4AaABAg,http://www.youtube.com/channel/UCpWxl7u8jlGjZRYhF7BzXWA,Berk Ankaragücü,2,0,2020-09-15 23:47:05+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-15
346,"love your videos! I'd like to ask you a question though, how do you create the dummy data? or how do you find it?",Ugy5VsN_MrF5bpdJgV54AaABAg,http://www.youtube.com/channel/UCe_u2TIJQuLKExWZjeVIlig,Cesar,1,0,2020-09-15 17:53:21+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-15
347,Congratulations Tina on this great milestone! 👍👍,UgwOh3oLBxZI9OjVjg54AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-09-15 08:36:53+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-15
348,"5:50 same. Also yeah, I'm here from ken jee but I like your content a lot as well. So keep up the good work!",UgyOOAnrtip_RozMtat4AaABAg,http://www.youtube.com/channel/UCVIzKeuJlMWKj1pWcwWNPFw,Dragonflite,1,1,2020-09-15 04:58:51+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-15
349,"Hey! I want to learn SQL for Data Science. Any tips on where should I start?
PS. Your content is really good.",UgxegMpwVlNC-RphWr14AaABAg,http://www.youtube.com/channel/UC2hR3D5ddu7p2yMw6eHvnXQ,Sagar Sharma,1,0,2020-09-15 02:55:50+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-15
350,Congrats Tina! Keep it up!,UgxcpxKI-YE3GCT_0Rh4AaABAg,http://www.youtube.com/channel/UCOrgRnfqMTUKFcQ_tv0XAng,Jimmy Li,1,0,2020-09-15 02:25:53+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-15
351,"Hi.
Thanks for the video.
I have sent you a mail regarding resume feedback.
Kindly check",UgzvVln0Ca_SiZZh5aR4AaABAg,http://www.youtube.com/channel/UChRl8pnIV6xe0wOUv8THdpA,Vivekpandian Veerapandian,2,0,2020-09-14 21:54:23+00:00,mueI-I7Suxw,2,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-09-14
352,"This is a very helpful decision framework, thanks for sharing!!",Ugz4689UfC6AwGSIaH14AaABAg,http://www.youtube.com/channel/UCMvOTvB1iCftEeJjYiOAM0A,Marco C,1,1,2020-09-14 17:28:29+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-09-14
353,"What did you want to as a kid? 

Where would you like to be in 1 year? 

What are your favorite foods?

edit: 5 years is too far away",UgwnoVJPAnVMI3jus1l4AaABAg,http://www.youtube.com/channel/UCYvG6n9qRZ4IbS9IwapHnSQ,Mowgli,1,0,2020-09-14 13:34:29+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
354,"Hi  !


It was nice knowing you 🙂",UgzaWHtMScG2VM_TCRV4AaABAg,http://www.youtube.com/channel/UCPdo4LYph91whdq4MsOp7AA,Lav Pandey,1,0,2020-09-14 12:50:04+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
355,Keep it up Tina! Your advice has been so helpful for me (and I'm sure for many other people)!   :),UgyscwKW6VXEAAP_Vnx4AaABAg,http://www.youtube.com/channel/UC8SnhRv9mWCg6bfzV1k_fMg,Tat Hang Hung,1,0,2020-09-14 10:10:05+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
356,"Congrats once again! :D
Haha I can relate about that ""trying to be more productive""
I don't know how many videos I watched and posts I read about productivity techniques xD

A Q&A would be really awesome; I don't know if I can be there (time zones) but I'll watch the recording either way. So one question would be: tea or coffee?  There can only be one answer.",UgwClRNP7Z6czHBHA0R4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,3,0,2020-09-14 09:34:21+00:00,5ILM65Yi9LA,3,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
357,"Minimize effort and maximize outcome hahaha, funny how you mentioned that to me and in the video as well.",UgzzX_ZHR1D2ksNKRRx4AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,7,0,2020-09-14 07:18:48+00:00,5ILM65Yi9LA,7,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
358,Yess!  So happy for you 🥰🥰,UgwJYY1Suq6L_zndG5N4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,2,0,2020-09-14 06:13:58+00:00,5ILM65Yi9LA,2,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
359,"Lived in Chicago for a summer, wake up super early one day, and ride up lakeshore drive with the sunrise. That was really special to me and my friends. Go to the planetarium too!",UgwMwkV3c-pUsIhoSIJ4AaABAg,http://www.youtube.com/channel/UC-V7i_vMZhFvjsypoyKiCfQ,Daniel Domínguez,1,0,2020-09-14 04:36:10+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
360,"Hii Tina first of all congrats!!! You and Ken are like guiding lights for me in this data science field
Would like to see you working on a project from scratch because i feel developing that particular problem solving mind-set is necessary 
I have seen Ken's video but would love to see your perspective as well",UgyIPZ9lRdoPGxt6KD14AaABAg,http://www.youtube.com/channel/UC6LvtZ5R12QFX-jyB0pk7OA,Chinmay Gondhalekar,3,0,2020-09-14 04:16:16+00:00,5ILM65Yi9LA,3,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
361,Congrats! Well deserved. Here's to an exponential future :D,Ugxy8z4_skfZA2Y7lWV4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-09-14 04:08:29+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
362,Yay Tina! Congrats!!!! Would love to see a Q&A. First question: How do you keep orchid's alive???,UgwTYpevbOeQyZcBTzB4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,5,2020-09-14 03:40:45+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
363,keep up the good work,Ugw65adcah_-q3hIvep4AaABAg,http://www.youtube.com/channel/UCns-rDi4rKTn05VnKNvDn3Q,Abdessamad Baahmed,1,0,2020-09-14 03:18:30+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
364,Yay 1000!! Drop a comment if you have any questions you would like me to answer in a Q&A. Or...just say hi! I want to get to know you guys 😊,UgwD6vUIUahs4sgjoYZ4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,5,1,2020-09-14 02:56:44+00:00,5ILM65Yi9LA,5,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-14
365,Tina you are awesome 🔥🔥and I love your content ❤️❤️❤️,UgxU-LtuEmkz0ij_LPN4AaABAg,http://www.youtube.com/channel/UCe5XgY8HrV7ovmr9JpOdPLQ,Gokulraj devarajan,1,0,2020-09-14 01:28:46+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-09-14
366,"Awesome; I really enjoy these practical videos! :)




(also congrats on getting a thousand subscribers! 🥳)",UgwUcr6VTqDfj7g1cUN4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,2,0,2020-09-13 15:58:55+00:00,n9OTXvYaP5k,2,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-13
367,Did u go into mcit right after undergrad or work some time before mcit,Ugxwkjt8p0tlysTWyqd4AaABAg,http://www.youtube.com/channel/UCZSRBizyfQiMTpdM8RwYUqg,Jisun Lee,1,0,2020-09-13 15:50:21+00:00,KsQU_3n0IYE,1,My UPenn MCIT Experience,2020-09-13
368,Can u please share the official intern title of ur goldman internship? Was it summer analyst in tech?,UgxB6RjNCanamzLcLEF4AaABAg,http://www.youtube.com/channel/UCZSRBizyfQiMTpdM8RwYUqg,Jisun Lee,2,0,2020-09-13 15:44:03+00:00,-zQ-Pf491bQ,2,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-09-13
369,"Just out of curiosity, what citizenship are u? Thanks for ur videos! I am also considering online mcit so ur videos are helpful!",Ugzskv53XopfPo8trbJ4AaABAg,http://www.youtube.com/channel/UCZSRBizyfQiMTpdM8RwYUqg,Jisun Lee,1,0,2020-09-13 15:38:20+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-09-13
370,Im doing a Master's of Data Science. Thanks for the info. Will certainly consider it.,UgxhqS4WOgppW6kNtUF4AaABAg,http://www.youtube.com/channel/UCg12KB7veKBe6xF5AeGinLQ,Dtaco,1,1,2020-09-13 01:25:55+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-13
371,need more series like this <3,UgwJEMJMr-tfDX1cL394AaABAg,http://www.youtube.com/channel/UCIb9afPoJPSt65jPOUS7hCw,reomadiga,1,0,2020-09-12 21:10:36+00:00,wQJUI8dSWNQ,1,3rd Year CS Resume (and asian drink) Review | Reviewing Your Resumes Ep. 2,2020-09-12
372,"Hi Tina, glad to see your 2nd SQL interview video. I am very excited that you put them in a going series and I am looking forward to following along. Would the real SQL interview questions are at this level of difficulty? Or would that be harder(ie. like those metric questions)?",UgyoaospR0L4EP2VO3J4AaABAg,http://www.youtube.com/channel/UCvBEAhqu8db7sGNA8C7pH5A,Daniel W,2,0,2020-09-12 18:27:29+00:00,n9OTXvYaP5k,2,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
373,"Thanks for the video, especially the count part. can you do a video on finding insights from data ?",Ugxg-xkEBQoJmE9PgiB4AaABAg,http://www.youtube.com/channel/UCT12-q1SaF4uyvtFn4cYNPQ,Aditya Jan,1,0,2020-09-12 18:17:23+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
374,your videos are really helping me .. can you please tell how much maths needed to get data science job at faang ??,UgyyqB9d-SodMQHQTSF4AaABAg,http://www.youtube.com/channel/UCOPyO-BxcpTL8ZL8d5uiMpA,nauman jabbar,3,0,2020-09-12 13:50:50+00:00,n9OTXvYaP5k,3,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
375,You're making great content.This is really useful for aspiring data scientists like me.Thanks a lot Tina and keep up the good work.,UgwI0xtpLKTT6u5V2YR4AaABAg,http://www.youtube.com/channel/UCQzUZQ6upYF0t5wyI_ZD9Ww,Vishal Kumar Roy,1,2,2020-09-12 13:32:21+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-12
376,"Instead of that Count(case when...) statement....can we use Count(Select action Where action ='accepted' From friend_request). 
Btw enjoying this series 🔥🔥",Ugz2RSh71AvP5LhOvSl4AaABAg,http://www.youtube.com/channel/UCcvj1-q_vntXA-ArOCEk2LQ,Adi,3,0,2020-09-12 11:08:39+00:00,n9OTXvYaP5k,3,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
377,"instead of COUNT(CASE WHEN action)...
 could we use SUM(CASE WHEN action LIKE ""a%"" THEN 1 ELSE 0 END) ?

i dont know it this would make it more efficient or not",UgwW8PaZ8pQgSiUFd5t4AaABAg,http://www.youtube.com/channel/UCqSRtTYv0-LrEH7RhsV0TjQ,GATO,5,0,2020-09-12 04:54:25+00:00,n9OTXvYaP5k,5,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
378,"Loverly walkthrough! Thansk for the shoutout, it's so great to be part of the community :)",Ugys_jVgy-eQVzY99hN4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-09-12 04:14:47+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
379,"This was very helpful, thanks a lot! The only thing is I didn't get why we calculated ""sent"" action in the total count, since every sent action either accepted or rejected which means we are double-counting the total amount??",UgyskNNkHCuN4g0QkLx4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,2,0,2020-09-12 04:11:11+00:00,n9OTXvYaP5k,2,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
380,Thanks alot for sharing! It helps alot .,UgwzX21PuLKUULFfaN94AaABAg,http://www.youtube.com/channel/UCPdo4LYph91whdq4MsOp7AA,Lav Pandey,4,0,2020-09-12 03:18:30+00:00,n9OTXvYaP5k,4,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
381,would love to see day in life type of video just to get an idea on how u spend ur day as a data scientist,UgxJ2eMfzW7RusTdvUd4AaABAg,http://www.youtube.com/channel/UCns-rDi4rKTn05VnKNvDn3Q,Abdessamad Baahmed,1,4,2020-09-12 02:38:26+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
382,🔥🔥,UgyCOdFRXjopEMFWHep4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,2,2020-09-12 02:20:19+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
383,Great coverage :),UgzM3vpVy0L6NxJWnU14AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,1,0,2020-09-12 02:18:58+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
384,Remember to follow along and write your own solution! If you do these with me every week I promise y'all gonna crush the interview!,Ugx0fI7vBSMiEeiv3ld4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,0,5,2020-09-12 02:18:23+00:00,n9OTXvYaP5k,0,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
385,first comment,Ugw-C63zgJG0ALQ42jl4AaABAg,http://www.youtube.com/channel/UCns-rDi4rKTn05VnKNvDn3Q,Abdessamad Baahmed,1,0,2020-09-12 02:16:06+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-12
